iords,mass,x,y,z,vx,vy,vz,rho,temp,metals
295690,217876.23,43.76,44.49,71.21,-70.84,-106.09,1.06,3.80,4.98,-3.00
295734,234491.31,146.74,121.64,70.65,-121.55,-97.88,33.54,3.33,4.39,-2.21
295797,228460.05,144.81,103.09,58.56,-128.04,-87.07,40.33,3.42,4.42,-2.38
295798,212085.73,177.16,142.26,74.55,-91.57,-105.45,44.93,2.88,4.75,-3.39
295850,213549.21,141.28,126.46,113.10,-123.75,-85.13,13.73,3.66,4.69,-2.89
295865,212084.14,125.15,179.79,47.96,-59.34,-72.38,81.68,2.91,5.03,-3.51
295898,214524.30,171.40,102.20,49.21,-119.82,-84.88,47.03,3.10,4.88,-3.04
296134,152351.49,199.21,149.76,28.85,-95.65,-84.82,38.06,2.79,4.82,-3.01
298323,212084.13,38.27,24.08,55.76,-43.62,-79.07,-41.63,4.40,4.24,-3.03
298390,213518.07,97.85,129.84,97.03,-82.61,-89.41,58.44,3.51,5.01,-2.98
298534,214598.38,159.45,152.18,119.26,-106.53,-92.00,33.27,3.06,4.67,-3.11
298907,153745.97,153.54,140.36,139.81,-82.98,-34.51,12.07,3.35,4.71,-2.40
298944,213868.35,102.25,110.15,108.26,-122.30,-121.03,45.39,3.75,4.69,-3.13
298991,212084.13,109.96,82.79,64.23,-135.69,-70.53,65.15,3.64,4.98,-2.96
299002,212084.13,159.13,163.83,57.84,-96.82,-98.31,57.77,2.69,4.81,-3.61
299010,213085.02,142.18,174.14,110.94,-92.98,-76.76,39.43,2.83,4.90,-2.96
299030,212084.40,151.96,171.46,110.67,-101.19,-86.40,29.40,2.88,4.90,-3.26
299115,212084.13,117.25,156.67,92.89,-88.85,-101.11,66.86,3.17,4.92,-3.40
299128,95902.22,174.54,129.88,139.74,-97.05,-47.94,28.47,3.25,4.51,-2.42
299180,218096.44,191.98,106.83,105.94,-105.56,-70.03,5.71,3.21,4.55,-2.44
299195,149542.93,216.39,166.27,32.65,-84.41,-98.04,29.36,2.81,4.92,-3.41
299215,214225.50,174.31,168.53,65.58,-84.12,-88.85,40.90,2.99,4.86,-3.38
299322,214311.20,197.19,169.28,62.82,-89.29,-78.04,36.85,2.94,4.75,-3.01
299403,212109.63,111.93,130.31,109.76,-114.99,-99.22,42.08,3.58,5.02,-3.36
299444,219531.64,143.86,105.19,100.72,-136.31,-80.46,24.13,3.62,4.94,-3.05
299506,212084.13,137.51,176.50,86.72,-95.87,-92.54,62.58,3.18,4.86,-3.45
299525,212084.13,118.72,139.20,99.55,-93.38,-113.65,52.02,3.54,4.86,-3.27
299528,212124.53,156.68,152.18,85.04,-94.73,-108.11,50.61,2.99,4.79,-3.39
299785,235559.51,56.68,115.11,92.96,-117.13,-73.05,22.14,3.64,4.99,-2.40
302176,212084.13,109.97,140.61,110.69,-113.24,-63.60,21.37,3.39,5.01,-2.95
302268,213621.00,156.24,134.73,125.42,-101.85,-59.48,17.57,3.35,4.87,-2.57
302284,215457.27,165.85,114.76,61.83,-113.35,-106.94,37.55,3.01,4.62,-2.91
302293,216102.06,146.18,100.32,106.05,-133.22,-82.97,1.60,3.94,4.31,-2.53
302476,216117.15,176.27,143.45,45.60,-100.01,-87.27,40.91,2.84,4.72,-3.29
302495,217420.91,88.26,133.74,100.36,-94.65,-78.76,28.03,3.47,4.90,-2.71
302499,216335.21,120.96,112.08,103.32,-127.86,-123.88,13.68,4.08,4.29,-3.21
302513,214137.67,67.82,150.62,114.45,-101.36,-60.04,20.23,3.19,4.98,-2.85
302563,169594.47,216.55,160.72,23.08,-91.61,-78.44,23.33,2.77,4.94,-3.07
302785,215774.36,216.90,165.03,41.00,-77.83,-91.53,29.84,2.84,4.85,-3.07
302837,220790.20,137.67,143.25,62.88,-115.15,-83.96,58.72,2.94,4.86,-3.27
303040,212084.13,215.30,137.80,75.83,-105.41,-80.22,47.78,2.80,4.88,-2.97
303246,212084.13,158.90,141.08,94.80,-107.50,-108.83,60.16,3.16,4.51,-3.25
303315,212084.13,129.45,110.77,92.12,-138.14,-104.86,10.54,3.54,4.62,-3.26
303359,212084.13,160.23,205.03,47.52,-61.98,-78.91,62.95,2.88,4.94,-4.11
303364,233765.77,138.06,117.02,52.89,-120.99,-90.19,49.67,3.25,4.66,-2.28
303365,212084.13,139.18,190.65,71.24,-89.34,-78.12,70.53,3.05,4.94,-4.04
303369,227880.64,155.22,137.60,140.45,-98.59,-32.01,13.63,3.41,4.70,-2.35
303437,169632.59,189.90,122.09,135.10,-97.33,-56.87,18.87,3.39,4.44,-2.34
306291,151396.27,133.89,90.26,77.92,-147.48,-70.38,21.36,3.53,5.01,-2.69
306303,214032.61,95.70,125.95,103.87,-94.07,-91.77,32.02,3.73,5.00,-2.85
306311,159051.87,206.64,156.19,72.06,-95.69,-96.43,51.29,2.70,4.72,-2.94
306350,212084.13,104.80,125.42,99.21,-86.84,-110.10,44.31,3.58,4.98,-3.51
306473,212571.64,111.22,158.51,97.14,-86.75,-90.37,58.15,3.21,4.87,-3.24
306550,212231.38,119.48,133.33,106.27,-108.28,-85.70,23.29,3.46,5.01,-3.35
306562,152687.19,175.85,121.53,54.41,-107.61,-93.46,41.14,2.94,4.82,-2.62
306625,214849.54,65.68,105.57,61.48,-138.79,-54.04,26.12,3.95,4.75,-2.91
306660,214336.67,130.98,115.12,96.00,-124.59,-124.29,40.69,3.68,4.48,-3.29
306718,149231.09,145.91,113.77,58.15,-124.72,-90.78,47.38,3.38,4.33,-2.51
306753,212093.05,120.66,137.34,89.05,-109.21,-111.35,63.38,3.31,4.81,-3.10
306771,220964.33,121.43,103.14,81.92,-117.50,-97.37,32.31,3.54,4.61,-2.44
306775,214061.06,97.52,126.55,95.97,-94.73,-88.21,60.07,3.58,4.87,-3.05
306881,213910.79,164.74,187.62,84.71,-101.53,-70.14,38.11,3.12,4.69,-3.01
307011,111033.00,166.15,130.97,127.84,-89.49,-36.67,25.99,3.26,4.99,-2.37
307079,162945.70,214.99,153.03,66.51,-79.84,-85.19,48.24,2.75,4.82,-2.59
307201,215767.07,146.10,100.37,69.14,-134.97,-87.85,33.49,3.28,4.89,-3.06
307205,226180.67,143.97,94.59,65.31,-122.71,-84.01,27.88,3.54,4.74,-2.54
307230,218871.37,142.10,140.60,112.30,-123.09,-86.91,31.17,3.43,4.54,-2.95
307262,231686.82,181.16,110.11,49.93,-120.89,-88.64,50.84,3.00,4.80,-2.96
307294,217954.58,131.79,116.46,110.35,-137.71,-83.97,21.95,3.64,4.98,-2.77
307298,221396.23,157.54,138.43,50.35,-107.76,-85.80,52.22,2.82,4.77,-3.04
307386,213565.02,76.64,105.23,61.96,-97.22,-66.36,39.72,3.97,4.81,-2.67
307397,228358.65,120.84,121.29,113.38,-139.13,-86.57,15.00,3.62,4.44,-2.41
307402,212779.21,86.75,134.93,121.36,-120.24,-73.73,17.51,3.27,4.96,-2.67
307491,214799.62,110.09,143.41,104.69,-91.37,-91.25,32.23,3.38,4.99,-3.09
307614,212084.13,157.44,179.18,72.91,-86.68,-103.27,60.10,2.97,4.83,-3.66
308004,212084.13,175.05,116.43,98.72,-138.66,-74.36,42.09,3.08,4.86,-3.95
310619,155640.02,149.80,148.87,140.65,-99.86,-35.65,18.64,3.00,4.81,-2.43
310847,212084.13,114.24,133.79,112.64,-122.85,-70.05,22.90,3.43,4.95,-3.06
310883,212084.13,93.75,148.38,88.08,-66.43,-68.44,54.25,3.25,5.00,-3.24
310893,212084.13,126.29,126.50,95.79,-99.71,-114.54,40.64,3.60,4.46,-3.29
310898,212089.12,123.09,166.64,94.94,-101.96,-77.91,63.31,3.08,4.82,-3.35
310928,212655.23,144.98,85.81,84.48,-137.97,-65.78,3.36,3.70,4.39,-2.58
311002,212159.07,125.71,156.89,99.45,-94.30,-94.21,50.01,3.25,4.84,-3.27
311026,212084.13,90.75,131.81,87.21,-67.25,-93.60,58.70,3.55,5.03,-3.27
311092,228234.27,171.46,120.25,125.62,-75.41,-43.52,15.42,3.27,4.88,-2.41
311123,226942.37,70.09,108.95,68.98,-115.84,-53.08,59.98,3.95,4.23,-2.31
311170,213902.86,167.86,185.09,81.02,-88.62,-67.11,35.50,3.17,4.69,-2.93
311177,160180.43,186.07,122.10,117.84,-91.73,-63.69,20.19,3.25,4.60,-2.33
311183,212084.13,161.77,149.20,96.20,-105.63,-94.36,46.02,3.19,4.55,-3.07
311243,183755.78,148.90,123.60,109.34,-128.34,-73.04,29.43,3.74,4.39,-2.37
311261,212304.89,118.31,129.64,100.78,-102.64,-111.17,45.04,3.57,4.94,-3.20
311301,124304.29,136.99,119.62,71.35,-129.59,-94.87,41.25,3.48,4.41,-2.38
311305,226909.79,56.89,131.13,101.73,-99.82,-89.45,21.74,3.73,4.36,-2.31
311389,237219.34,88.31,122.24,55.53,-81.65,-91.82,57.89,3.61,4.91,-2.84
311419,162628.52,131.21,90.66,98.33,-141.60,-77.24,17.35,3.78,4.73,-2.43
311444,216623.08,180.39,124.90,132.41,-101.34,-60.17,9.90,3.41,4.44,-2.54
311451,214545.64,171.39,137.88,92.70,-107.29,-95.72,36.57,2.94,4.82,-3.36
311514,213691.95,143.46,153.29,106.94,-104.08,-93.49,37.90,3.23,4.68,-2.89
311605,212246.94,173.52,190.67,79.73,-94.65,-71.24,39.16,2.91,4.79,-3.03
311669,213903.75,68.39,143.45,116.27,-92.41,-66.81,16.24,3.23,4.89,-2.73
311691,214306.10,189.81,102.65,110.01,-98.39,-76.33,-18.24,3.18,4.53,-2.39
311714,212084.16,180.63,154.05,61.98,-94.46,-102.45,51.74,2.94,4.72,-3.67
311728,165679.96,192.43,120.58,124.30,-90.80,-58.98,19.38,3.34,4.47,-2.40
311735,212084.13,175.07,201.81,-74.60,-98.48,-67.45,84.09,2.56,4.78,-4.45
311809,171149.80,166.55,111.20,110.76,-106.72,-63.83,20.64,3.52,4.65,-2.41
311826,213359.30,202.06,139.00,67.07,-95.97,-93.14,54.81,2.79,4.67,-3.08
311837,214008.72,198.50,113.01,93.35,-99.99,-66.05,38.07,2.90,5.01,-2.78
311848,212084.13,157.97,117.20,116.31,-124.18,-67.83,21.09,3.50,4.82,-2.70
311849,212084.13,120.83,155.56,57.30,-98.93,-91.61,79.16,3.15,4.89,-4.17
311880,224762.91,100.50,119.44,113.62,-130.79,-103.95,20.93,3.58,4.80,-2.57
311979,212084.13,203.25,135.19,28.43,-113.26,-96.88,35.74,2.81,4.86,-4.40
312089,212084.13,185.53,113.47,42.90,-118.52,-80.95,62.45,2.93,4.89,-4.34
315412,212084.13,183.74,158.42,120.83,-102.51,-78.58,26.78,2.91,4.87,-3.10
315495,212084.13,189.24,145.49,13.94,-118.40,-74.81,43.44,2.75,5.01,-4.12
315505,212084.13,149.79,119.34,107.98,-124.14,-75.97,21.61,3.62,5.10,-3.13
315545,212084.13,162.33,154.80,134.92,-104.69,-58.89,21.27,3.09,4.54,-2.67
315602,212084.13,176.98,177.90,89.64,-106.03,-77.35,43.98,2.79,4.61,-3.45
315609,212084.13,199.43,167.41,79.00,-92.91,-77.53,53.48,2.89,4.77,-3.32
315622,221890.02,153.20,150.45,131.10,-106.72,-72.96,19.54,3.18,4.61,-2.46
315649,212084.13,137.00,139.27,126.21,-123.64,-46.13,-7.01,3.37,4.81,-2.70
315753,212084.13,179.48,154.54,83.07,-92.05,-82.55,50.02,3.04,4.66,-3.07
315791,212084.13,138.40,103.08,73.19,-139.83,-95.36,27.12,3.52,4.60,-3.17
315820,212084.13,161.64,98.96,96.25,-119.28,-62.89,7.51,3.62,4.90,-2.85
315956,212084.13,176.56,173.13,91.01,-118.27,-74.96,40.39,2.85,4.60,-3.55
315972,227031.45,139.65,130.05,113.35,-123.74,-93.84,19.76,3.55,4.60,-2.51
315989,226139.91,172.45,129.48,60.40,-108.88,-91.86,35.32,2.87,4.64,-2.70
316054,212084.13,169.66,183.02,14.52,-107.54,-64.71,71.31,2.60,4.69,-4.38
316095,212084.13,108.22,142.96,60.74,-94.13,-100.91,93.95,3.28,4.92,-4.03
319810,214608.70,138.68,101.74,58.05,-129.63,-105.11,41.78,3.70,4.41,-2.43
320103,212084.13,103.63,141.44,112.49,-119.16,-76.74,21.06,3.42,4.99,-3.14
320151,212084.13,157.76,156.70,108.35,-111.26,-90.27,40.82,3.06,4.85,-3.39
320290,212084.13,160.43,169.58,113.44,-101.48,-78.52,41.88,2.89,4.86,-3.28
320300,212084.13,153.59,154.47,108.95,-113.16,-89.65,24.82,3.13,4.86,-3.10
324148,212084.13,173.87,187.71,74.88,-95.48,-70.09,42.13,3.00,4.65,-3.09
363703,175714.04,87.95,39.39,-2.14,74.61,8.64,77.58,4.53,4.16,-2.59
366919,140961.12,-103.62,-153.73,147.23,12.69,45.03,18.36,2.75,4.99,-2.23
367088,179134.84,-35.99,16.90,-7.79,116.50,50.70,-87.64,4.90,4.13,-2.58
368660,212084.13,134.34,183.70,75.73,-66.76,-86.85,70.37,3.14,5.00,-3.69
368691,212084.13,164.36,182.38,66.88,-79.50,-92.17,54.71,3.04,4.81,-3.77
368704,212084.39,111.38,116.25,108.71,-135.44,-107.79,42.99,3.79,4.85,-3.27
368707,212084.68,47.47,72.96,31.65,-101.75,-145.74,8.85,4.36,4.31,-3.05
368708,212084.68,47.46,72.96,31.68,-102.53,-145.98,8.55,4.36,4.31,-3.05
368711,212084.13,128.71,196.45,46.13,-80.04,-75.58,70.69,2.89,4.95,-3.77
371686,215341.50,135.03,131.81,89.82,-111.73,-118.69,40.77,3.29,4.43,-3.07
371736,212084.13,148.39,162.42,80.40,-83.22,-104.53,54.45,2.97,4.88,-3.82
371764,212084.13,137.45,178.88,83.14,-83.65,-90.50,65.14,3.20,4.86,-3.68
371771,212084.13,161.82,136.80,91.50,-108.54,-114.62,50.10,3.09,4.60,-3.62
371806,105198.13,114.13,87.43,109.50,-149.53,-97.00,29.03,3.25,4.99,-2.40
371869,151780.02,69.81,108.67,63.66,-123.68,-52.66,32.66,3.89,4.89,-2.87
371897,213923.28,141.19,88.88,91.35,-153.34,-60.03,-6.79,3.84,4.30,-2.53
371919,212084.68,47.45,72.96,31.70,-103.19,-145.88,8.22,4.36,4.31,-3.05
374866,154774.71,80.18,96.82,68.84,-139.01,-79.44,-51.93,3.93,4.39,-2.25
374969,214602.65,165.97,100.81,71.40,-125.97,-79.03,47.97,3.21,4.89,-2.83
375050,158847.37,149.64,104.26,110.08,-129.63,-72.73,10.24,3.94,4.27,-2.43
375125,216198.02,157.71,180.20,100.38,-96.60,-74.19,26.77,3.05,4.94,-3.04
375165,227004.79,152.52,126.04,111.31,-129.18,-79.61,23.62,3.59,4.51,-2.39
375261,156490.26,104.19,114.71,113.36,-124.94,-96.03,31.36,3.51,5.13,-2.66
375307,93397.85,81.18,148.43,117.04,-114.36,-77.07,15.78,3.33,4.86,-2.45
375518,212084.16,148.30,126.23,57.69,-117.89,-91.17,49.22,3.13,4.47,-2.92
375560,151641.48,193.53,115.91,114.15,-105.60,-63.48,27.23,3.17,4.68,-2.69
375612,212084.60,114.70,144.40,106.29,-107.87,-88.05,41.61,3.35,4.98,-3.18
377331,235382.30,10.30,25.79,-30.41,112.12,-5.86,-0.10,4.57,4.21,-2.61
378377,156817.47,113.25,138.16,98.57,-88.05,-117.29,58.28,3.48,5.06,-3.18
378447,212777.68,140.46,146.94,95.04,-107.66,-106.52,49.79,3.35,4.57,-3.22
378487,216204.12,179.54,106.84,91.89,-128.72,-72.10,45.73,3.07,4.90,-3.34
378818,219031.72,90.24,165.61,113.59,-99.09,-47.32,21.56,3.14,5.04,-2.64
378844,212120.69,125.09,161.46,93.91,-93.03,-100.27,61.49,3.22,4.86,-3.22
378890,222379.26,172.77,112.42,105.57,-110.99,-68.68,19.77,3.32,4.61,-2.49
378967,221948.53,166.30,196.58,86.22,-98.50,-69.26,29.57,2.93,4.82,-3.04
379055,214714.68,151.20,171.59,123.58,-95.06,-52.04,32.34,2.74,4.82,-2.90
379110,216275.91,210.21,159.80,49.53,-87.27,-90.03,39.56,2.85,4.85,-3.25
379158,212084.13,149.97,208.89,38.42,-64.10,-61.53,73.81,2.86,4.99,-4.11
379182,212766.19,135.91,128.32,50.59,-119.32,-85.50,44.77,3.10,4.75,-2.75
379248,223459.06,161.79,130.45,43.82,-115.55,-90.61,46.31,2.82,4.66,-3.13
379865,103828.33,70.40,32.93,-33.28,70.09,-9.97,56.79,4.18,4.32,-2.54
381682,215404.32,181.49,181.96,52.54,-77.77,-91.21,38.07,2.83,4.72,-3.22
381693,212964.65,101.21,116.85,98.19,-106.69,-119.87,47.49,3.78,4.69,-3.00
381962,212092.72,128.99,185.65,83.76,-94.25,-63.95,48.81,3.08,4.81,-3.33
382099,163066.52,193.96,104.13,103.81,-98.79,-57.32,12.95,3.09,4.64,-2.47
382173,212242.25,123.50,105.46,97.10,-125.27,-126.28,29.71,4.12,4.32,-3.24
382215,151564.69,190.77,109.04,97.13,-98.79,-45.49,11.53,3.02,4.75,-2.53
382392,212084.13,97.04,131.13,99.06,-81.60,-78.41,55.33,3.44,5.09,-3.24
382434,212091.99,135.25,210.33,67.87,-76.70,-50.00,42.52,2.84,4.98,-3.40
382448,212484.09,139.94,171.19,92.10,-90.83,-87.19,43.59,3.35,4.65,-3.33
382471,212088.25,112.21,114.98,81.17,-107.29,-111.19,33.89,3.50,4.45,-2.76
382534,213060.87,135.49,130.70,100.51,-128.11,-103.09,24.78,3.56,4.42,-3.10
382550,217583.37,78.01,148.97,116.13,-115.47,-66.16,14.46,3.28,4.98,-2.84
382572,108752.38,118.97,117.85,55.06,-113.53,-88.68,29.29,3.31,4.78,-2.34
382606,149426.83,121.67,122.64,87.60,-109.01,-108.60,39.48,3.52,4.56,-3.11
382637,212779.92,212.73,155.94,64.44,-83.36,-82.03,48.90,2.80,4.73,-3.05
382649,212084.13,177.04,171.47,32.78,-109.76,-86.21,51.93,2.56,4.84,-3.48
382666,212084.13,180.22,151.96,76.19,-88.79,-89.79,37.90,3.03,4.57,-3.20
382677,219403.69,174.61,167.59,81.49,-107.95,-70.63,36.35,3.04,4.65,-3.53
382689,227669.42,192.12,132.01,119.30,-96.40,-72.82,40.96,3.00,4.80,-2.68
382710,219604.14,143.22,146.61,98.96,-110.80,-104.89,53.80,3.43,4.46,-3.29
382733,212084.17,115.12,138.18,79.24,-99.59,-97.65,64.77,3.35,4.63,-2.94
382742,171131.23,108.97,126.52,113.82,-137.99,-87.77,28.71,3.39,5.03,-2.52
385406,215620.13,136.95,139.69,112.95,-115.35,-92.07,20.77,3.50,4.62,-2.95
385413,214252.69,119.91,116.20,85.87,-120.45,-101.36,33.51,3.53,4.68,-2.80
385485,213154.57,153.92,137.84,130.60,-107.48,-27.30,13.42,3.49,4.80,-2.52
385586,161142.16,150.91,91.81,92.99,-142.50,-68.50,-5.23,3.64,4.50,-2.49
385708,222168.22,163.82,103.90,103.52,-113.70,-64.76,10.60,3.42,4.47,-2.42
385781,212084.13,124.73,103.93,101.26,-145.04,-114.25,24.26,4.10,4.28,-3.15
385856,212114.21,143.95,189.38,74.61,-80.10,-75.65,46.39,3.10,4.93,-3.27
385859,212726.84,138.81,177.80,64.21,-73.82,-85.39,85.71,2.94,4.96,-3.75
385888,212084.13,192.74,184.11,54.50,-80.07,-67.21,46.34,2.76,4.82,-3.29
385943,219861.12,142.94,137.14,110.70,-119.85,-90.63,24.29,3.45,4.67,-3.05
385972,214845.55,164.41,105.28,89.88,-140.97,-77.18,47.23,3.24,4.96,-3.29
386058,212216.78,166.03,150.19,97.10,-103.71,-85.11,49.02,3.14,4.63,-3.17
386092,216185.94,124.65,116.02,82.94,-132.48,-94.83,26.31,3.55,4.64,-2.69
386145,236376.92,67.66,132.75,103.05,-110.21,-89.34,23.68,3.80,4.31,-2.31
386151,219244.16,142.84,151.61,111.95,-107.73,-89.43,41.61,3.12,4.78,-2.87
386155,217205.86,137.65,91.70,79.06,-153.38,-56.03,36.18,3.41,4.97,-2.87
386181,166803.81,193.56,126.35,138.02,-102.73,-60.33,14.62,3.20,4.47,-2.39
386258,153136.91,169.60,91.18,93.14,-115.03,-60.96,-14.13,3.42,4.75,-2.40
386274,215833.41,138.15,164.22,63.42,-87.42,-91.84,60.68,2.91,4.98,-3.52
386321,212182.91,145.14,173.49,85.21,-89.18,-85.99,46.44,3.33,4.59,-3.19
386366,110777.81,151.68,144.75,59.82,-102.88,-81.95,47.52,2.70,4.87,-2.59
386375,217357.59,152.36,150.23,101.89,-111.06,-91.95,46.98,3.17,4.72,-3.29
386617,215973.42,205.90,134.37,92.96,-99.76,-74.37,59.92,2.84,4.87,-3.15
386621,216129.79,113.57,138.29,105.95,-102.14,-111.61,42.71,3.48,4.91,-3.10
386780,149699.20,173.39,167.73,6.88,-111.74,-82.16,62.84,2.68,4.84,-4.13
386836,212084.13,166.29,126.79,80.60,-110.28,-111.58,41.07,3.11,4.49,-3.49
386852,215544.85,178.99,180.61,67.43,-82.74,-79.33,40.12,2.97,4.79,-3.08
388779,227108.56,85.44,-130.11,95.25,-67.63,32.30,-4.47,3.29,4.78,-2.59
389695,161412.81,131.72,93.96,58.57,-142.90,-95.70,30.61,3.54,4.47,-2.28
389705,225397.16,141.88,107.64,103.86,-119.28,-95.95,11.50,3.79,4.36,-2.49
389737,214961.48,118.24,111.93,105.20,-129.44,-106.14,12.98,3.91,4.78,-2.86
389828,215502.18,145.66,100.31,103.38,-140.20,-73.65,10.34,3.96,4.30,-2.38
389888,156179.07,137.32,137.92,111.65,-124.06,-97.66,27.90,3.51,4.90,-2.51
389908,214152.49,95.24,141.31,116.24,-116.56,-61.21,34.03,3.20,5.01,-2.92
390058,213649.79,35.72,44.92,71.60,-72.08,-114.06,-1.81,4.04,4.63,-3.33
390059,218719.35,194.03,118.10,126.84,-92.10,-61.12,7.22,3.32,4.43,-2.42
390086,214406.54,97.60,120.92,87.99,-86.62,-107.19,63.32,3.55,4.93,-2.92
390122,212084.13,174.39,128.12,40.31,-115.99,-90.85,44.72,2.91,4.62,-3.33
390293,214592.74,133.83,149.38,98.54,-116.96,-105.87,43.39,3.48,4.73,-3.29
390337,212621.31,152.98,130.10,110.44,-126.35,-85.72,29.33,3.39,4.78,-3.22
390343,212580.39,140.25,104.16,90.60,-155.92,-82.86,25.90,3.36,4.82,-3.32
390415,196612.70,144.21,109.46,49.19,-116.58,-89.32,47.55,3.18,4.65,-2.28
390505,212676.48,164.64,140.31,69.75,-109.88,-103.00,44.11,2.86,4.71,-3.40
390508,212127.57,122.08,144.06,70.39,-91.23,-99.65,65.35,3.21,4.95,-3.25
390624,213107.65,169.86,132.82,43.18,-114.30,-95.57,39.47,2.81,4.65,-3.36
390666,212120.49,155.76,181.22,47.32,-102.79,-101.71,65.78,2.69,4.94,-3.47
390670,155490.68,116.94,124.09,83.74,-119.13,-100.58,42.26,3.53,4.55,-2.97
390817,212157.59,175.00,156.53,57.01,-95.43,-97.55,51.94,2.81,4.77,-3.49
390848,154616.55,137.74,87.47,94.55,-157.32,-55.33,1.92,3.78,4.42,-2.44
390939,218896.27,109.71,120.74,63.30,-112.35,-87.42,64.52,3.42,4.97,-2.37
391004,149927.16,127.76,100.55,104.52,-143.01,-101.22,2.55,3.83,4.65,-2.48
391015,212084.28,89.39,115.85,72.25,-109.47,-95.98,71.91,3.60,5.12,-3.04
391030,212084.13,203.96,120.20,48.83,-108.26,-100.01,42.46,2.78,4.78,-4.18
391061,223436.18,102.90,102.37,114.28,-117.72,-91.88,10.92,3.55,4.48,-2.49
391153,212084.27,139.68,90.32,64.66,-146.32,-87.21,41.86,3.48,4.74,-2.99
391381,212084.13,177.67,173.50,6.23,-106.44,-73.20,63.23,2.66,4.71,-4.19
394067,214150.72,87.87,88.42,106.11,-107.13,-72.24,80.31,4.15,4.35,-2.25
394077,226607.45,150.36,90.16,87.92,-149.96,-74.34,1.67,3.47,5.03,-2.51
394115,159924.86,114.00,109.32,102.85,-125.69,-112.32,6.16,3.99,4.65,-2.88
394124,212084.13,162.70,133.00,125.92,-92.93,-43.86,26.66,3.30,4.94,-2.64
394167,213345.36,178.93,176.12,68.96,-82.41,-72.61,36.65,2.97,4.84,-3.11
394212,222507.75,83.96,128.27,110.30,-111.35,-84.17,40.62,3.53,4.70,-2.57
394286,153982.40,195.17,183.09,44.64,-69.26,-75.33,43.73,2.77,4.89,-3.28
394321,214494.26,112.62,129.44,113.30,-128.60,-88.19,17.89,3.50,4.98,-2.89
394334,215418.69,106.31,126.30,92.25,-92.33,-111.71,59.20,3.61,4.92,-3.10
394340,224197.73,184.51,101.51,109.38,-107.73,-59.42,4.15,3.45,4.52,-2.32
394390,216616.26,103.80,119.22,113.53,-141.72,-87.29,22.01,3.55,4.89,-2.67
394445,151826.23,201.59,161.51,86.41,-113.34,-78.42,66.43,2.66,4.85,-3.25
394465,212084.20,137.20,159.99,66.47,-88.84,-89.54,62.40,2.91,4.91,-3.31
394477,212084.13,126.70,127.45,91.05,-110.84,-115.28,48.13,3.46,4.58,-3.16
394605,163156.05,167.99,111.97,113.79,-111.89,-66.63,11.62,3.52,4.62,-2.37
394700,234298.40,113.52,135.16,81.03,-107.42,-105.00,60.52,3.44,4.45,-2.49
394784,149749.81,211.32,168.12,50.51,-81.81,-76.89,41.31,2.76,4.87,-3.26
394812,218449.08,148.82,136.02,114.28,-122.19,-96.33,31.91,3.35,4.81,-2.97
394835,213467.53,168.90,142.31,127.71,-95.58,-65.06,24.72,3.04,4.78,-2.75
394842,150433.67,160.09,138.02,116.24,-110.08,-84.56,32.13,3.15,4.88,-3.10
395034,155281.11,135.39,97.28,65.22,-138.52,-85.68,23.33,3.47,4.66,-2.49
395102,213710.75,122.83,118.89,114.03,-130.28,-80.65,11.27,3.53,4.41,-2.47
395139,212084.13,172.19,161.41,21.23,-117.20,-84.48,67.08,2.68,4.72,-4.13
395341,212084.13,99.74,130.03,66.87,-83.56,-98.14,95.97,3.44,4.99,-3.85
395348,212226.81,135.87,139.60,80.60,-98.28,-93.76,58.22,2.97,4.72,-3.18
395369,212084.13,174.94,200.90,-55.81,-111.46,-54.71,66.79,2.73,4.91,-4.38
395386,212084.13,103.85,131.20,69.98,-102.68,-105.22,88.09,3.41,4.99,-3.77
395489,212084.13,88.33,106.74,57.33,-79.15,-103.97,32.82,3.76,4.87,-2.94
395694,212084.13,124.45,140.56,43.99,-118.85,-83.97,67.91,3.11,4.83,-4.07
398357,212084.13,109.33,123.11,115.09,-135.56,-85.98,32.43,3.37,4.96,-2.69
398555,212950.34,122.77,141.12,95.42,-97.07,-118.37,67.12,3.34,4.82,-2.90
398603,221562.88,150.11,183.83,93.80,-98.35,-78.85,34.24,3.17,4.73,-2.86
398675,212084.13,101.41,140.01,107.68,-107.11,-85.97,23.62,3.41,5.02,-3.06
398879,212084.13,111.67,124.15,110.82,-130.58,-90.99,30.37,3.60,4.82,-3.03
398939,213988.33,126.69,149.61,99.04,-95.80,-107.02,56.51,3.29,4.87,-3.29
399096,216131.53,83.51,125.86,87.31,-61.81,-93.84,39.38,3.42,5.07,-3.32
399241,176391.37,172.25,112.40,118.42,-87.27,-45.97,10.93,3.41,4.99,-2.39
399280,222408.18,136.07,132.33,71.00,-125.72,-90.81,45.54,3.08,4.43,-2.62
399292,167141.30,174.52,115.38,121.65,-81.77,-50.63,17.86,3.27,4.84,-2.36
399375,214968.61,181.49,102.09,98.40,-113.66,-74.46,24.89,3.26,4.91,-2.56
399413,212084.13,144.39,188.09,0.14,-116.24,-68.03,86.64,2.63,4.60,-4.44
399568,150912.57,185.84,139.77,83.58,-93.68,-92.99,50.21,2.81,4.72,-2.74
399729,212088.87,143.74,105.09,67.91,-142.32,-91.20,32.67,3.50,4.73,-3.14
